id,entity1_id,entity2_id,start_date,end_date
750256,15214,146239,NULL,NULL
750257,49918,146239,NULL,NULL
750326,146275,81286,NULL,NULL
750327,146276,81286,NULL,NULL
750328,86613,81286,NULL,NULL
750329,146277,81286,NULL,NULL
750330,146278,81286,NULL,NULL
750331,146279,81286,NULL,NULL
750332,146280,81286,NULL,NULL
750333,146281,81286,NULL,NULL
750334,51867,81286,NULL,NULL
750335,146282,81286,NULL,NULL
750336,146283,81286,NULL,NULL
750337,146284,81286,NULL,NULL
750338,146285,81286,NULL,NULL
750339,146286,81286,NULL,NULL
750340,146287,81286,NULL,NULL
751114,146352,66870,NULL,NULL
751115,146353,66870,NULL,NULL
751116,146354,66870,NULL,NULL
751117,4939,66870,NULL,NULL
751118,146355,66870,NULL,NULL
751119,146356,66870,NULL,NULL
751120,146357,66870,NULL,NULL
751128,131717,131724,1983-00-00,NULL
751129,131717,131722,NULL,NULL
751139,146388,146387,NULL,NULL
751140,146389,146387,NULL,NULL
751141,146390,146387,NULL,NULL
751142,146391,146387,NULL,NULL
751143,146392,146387,NULL,NULL
751144,146393,146387,NULL,NULL
751145,146394,146387,NULL,NULL
751146,146395,146387,NULL,NULL
751147,146396,146387,NULL,NULL
751164,131717,146399,1999-00-00,NULL
751184,146404,131723,NULL,NULL
751185,146405,131723,NULL,NULL
751186,146406,131723,NULL,NULL
751187,131717,131723,NULL,NULL
751195,146406,80143,NULL,NULL
751197,123696,80143,NULL,NULL
751201,146413,80143,NULL,NULL
751202,146414,98565,NULL,NULL
751203,146415,98565,NULL,NULL
751238,146467,147,NULL,NULL
751239,146467,34851,NULL,NULL
751240,146467,14938,NULL,NULL
751243,146405,131722,2006-02-21,NULL
751245,146469,90181,NULL,NULL
751246,146405,131724,NULL,NULL
751251,146473,131722,NULL,2006-02-00
751269,146476,146474,NULL,NULL
751270,146477,146474,NULL,NULL
751271,146478,146474,NULL,NULL
751272,146479,146474,NULL,NULL
751273,146480,146474,NULL,NULL
751274,146481,146474,NULL,NULL
751275,60704,146474,NULL,NULL
751276,72494,146474,NULL,NULL
751277,146482,146474,NULL,NULL
751278,146483,146474,NULL,NULL
751279,146484,146474,NULL,NULL
751280,94957,146474,NULL,NULL
751281,146485,146474,NULL,NULL
751282,146486,146474,NULL,NULL
751283,146487,146474,NULL,NULL
751284,146488,146474,NULL,NULL
751285,73475,146474,NULL,NULL
751286,108914,146474,NULL,NULL
751287,146489,146474,NULL,NULL
751288,34989,146474,NULL,NULL
751289,146490,146474,NULL,NULL
751290,146491,146474,NULL,NULL
751291,146492,146474,NULL,NULL
751322,146505,146506,NULL,NULL
751323,146507,146506,NULL,NULL
751324,49961,146506,NULL,NULL
751325,146509,146506,NULL,NULL
751326,92801,146506,NULL,NULL
751327,92801,40789,NULL,NULL
751329,146511,146506,NULL,NULL
751330,102050,146506,NULL,NULL
751331,146512,146506,NULL,NULL
751333,146514,146506,NULL,NULL
751334,146515,146506,NULL,NULL
751335,146516,146506,NULL,NULL
751336,102050,146517,NULL,NULL
751337,146518,146506,NULL,NULL
751339,2207,146506,NULL,NULL
751361,146505,85658,NULL,NULL
751430,146505,146522,NULL,NULL
751431,146523,146522,NULL,NULL
751432,146523,85658,NULL,NULL
751433,146524,85658,NULL,NULL
751434,146505,85658,NULL,NULL
751435,146525,85658,NULL,NULL
751436,114493,85658,NULL,NULL
751437,146526,85658,NULL,NULL
751438,146527,85658,NULL,NULL
751439,146528,85658,NULL,NULL
751440,146529,85658,NULL,NULL
751441,146530,85658,NULL,NULL
751442,146531,85658,NULL,NULL
751443,146532,85658,NULL,NULL
751444,146533,85658,NULL,NULL
751445,146534,85658,NULL,NULL
751446,146535,85658,NULL,NULL
751447,146536,85658,NULL,NULL
751448,146537,85658,NULL,NULL
751449,146538,85658,NULL,NULL
751450,146539,85658,NULL,NULL
751451,146540,85658,NULL,NULL
751452,146541,85658,NULL,NULL
751453,146542,85658,NULL,NULL
751454,146543,85658,NULL,NULL
751455,146544,85658,NULL,NULL
751461,146515,21145,1995-12-00,NULL
751462,146547,146548,2001-06-00,NULL
751486,5697,85278,NULL,NULL
751488,146554,85278,NULL,NULL
751732,128730,139756,NULL,NULL
751733,128730,146558,NULL,NULL
751736,142260,146561,NULL,NULL
751752,2267,146563,NULL,NULL
751753,2267,146564,NULL,NULL
751754,2267,146565,NULL,NULL
751755,2267,146566,NULL,NULL
751756,2267,146567,NULL,NULL
751757,2267,146568,NULL,NULL
751984,146580,146587,NULL,NULL
752130,62576,33961,NULL,NULL
752134,146605,146606,1991-00-00,NULL
752136,146605,146608,2007-00-00,2011-00-00
752142,146612,146613,NULL,NULL
752143,146615,146614,1998-10-00,NULL
752144,146616,146614,2000-10-00,NULL
752145,146617,146614,2000-10-00,NULL
752146,146618,146614,2003-05-00,NULL
752147,3603,146614,2013-08-00,NULL
752148,146619,146614,2011-05-00,NULL
752209,146629,146631,NULL,NULL
752210,146632,81563,NULL,NULL
752211,146634,81563,NULL,NULL
752212,146636,81563,NULL,NULL
752213,146637,81563,NULL,NULL
752214,146638,146631,2006-00-00,NULL
752215,146639,146631,1990-00-00,NULL
752216,142731,146631,1981-00-00,NULL
752217,146640,81563,NULL,NULL
752218,146642,81563,NULL,NULL
752220,146644,81563,NULL,NULL
752221,146645,81563,NULL,NULL
752222,146647,81563,NULL,NULL
752224,146648,81563,NULL,NULL
752225,146649,81563,NULL,NULL
752226,146650,81563,NULL,NULL
752627,146639,80279,1980-00-00,2004-08-31
752639,146655,146631,NULL,NULL
752650,146662,146631,1958-00-00,NULL
752818,146686,90383,NULL,NULL
752845,146686,135396,NULL,NULL
752848,146715,146716,NULL,NULL
752849,146715,146717,NULL,NULL
752850,146686,39159,NULL,NULL
752851,146686,392,NULL,NULL
752899,146737,12,1973-00-00,1984-00-00
752902,6480,113727,1985-05-00,2010-05-00
752918,84870,146747,NULL,NULL
752966,146751,146742,NULL,2012-00-00
752968,146752,146742,NULL,2012-00-00
753370,84870,33427,NULL,NULL
753381,146906,84400,NULL,NULL
753389,47633,101069,NULL,NULL
753429,146913,15090,2011-00-00,NULL
753430,146913,41,NULL,NULL
753446,46274,55,NULL,NULL
753454,46274,14989,NULL,NULL
753462,146916,151319,NULL,NULL
753470,18027,36772,NULL,NULL
753472,146918,14948,NULL,NULL
753473,146918,12,NULL,NULL
753478,146920,34254,2012-07-01,NULL
753479,6802,41,NULL,NULL
753481,146930,34254,NULL,NULL
753535,106055,146938,NULL,NULL
753536,106056,146938,NULL,NULL
753537,43570,146938,NULL,NULL
753538,37091,146938,NULL,NULL
753539,3574,146938,NULL,NULL
753540,138684,87495,NULL,NULL
753541,138684,34817,NULL,NULL
753542,146939,34817,NULL,NULL
753543,146940,34817,NULL,NULL
753544,19168,34817,NULL,NULL
753545,146941,34817,NULL,NULL
753546,146942,34817,NULL,NULL
753547,89422,34817,NULL,NULL
753548,35488,34817,NULL,NULL
753549,146943,34817,NULL,NULL
753550,146944,34817,NULL,NULL
753551,146944,16533,2011-05-26,NULL
753556,37091,77351,2012-05-00,NULL
753557,37091,146947,NULL,NULL
753586,13020,34653,NULL,NULL
753587,146953,34653,NULL,NULL
753588,146954,34653,NULL,NULL
753589,146955,34653,NULL,NULL
753590,146956,34653,NULL,NULL
753591,126412,34653,NULL,NULL
753592,146957,34653,NULL,NULL
753593,146958,34653,NULL,NULL
753594,146959,34653,NULL,NULL
753595,146960,34653,NULL,NULL
753596,146961,34653,NULL,NULL
753597,146962,34653,NULL,NULL
753598,146963,34653,NULL,NULL
753599,146964,34653,NULL,NULL
753600,78019,34653,NULL,NULL
753601,146965,34653,NULL,NULL
753602,146966,34653,NULL,NULL
753603,51285,34653,NULL,NULL
753604,146967,34653,NULL,NULL
753605,146968,34653,NULL,NULL
753606,146969,34653,NULL,NULL
753607,146970,34653,NULL,NULL
753608,146971,34653,NULL,NULL
753609,146972,34653,NULL,NULL
753610,146973,34653,NULL,NULL
753611,146976,34653,NULL,NULL
753619,146979,146978,NULL,NULL
753620,146980,146978,NULL,NULL
753621,146981,146978,NULL,NULL
753622,146982,146978,NULL,NULL
753623,146983,146978,NULL,NULL
753624,146984,146978,NULL,NULL
753625,146985,146978,NULL,NULL
753626,146986,146978,NULL,NULL
753627,146987,146978,NULL,NULL
753628,146988,146978,NULL,NULL
753629,146989,146978,NULL,NULL
753630,146990,146978,NULL,NULL
753631,146991,146978,NULL,NULL
753632,146992,146978,NULL,NULL
753633,146993,146978,NULL,NULL
753634,146994,146978,NULL,NULL
753635,146995,146978,NULL,NULL
753636,146996,146978,NULL,NULL
753637,146997,146978,NULL,NULL
753642,146999,34653,NULL,NULL
753654,59767,36987,2008-00-00,NULL
753655,147000,36987,NULL,NULL
753656,103729,36987,NULL,NULL
753657,2403,36987,NULL,NULL
753658,3352,36987,NULL,NULL
753659,3651,36987,NULL,NULL
753660,33226,36987,NULL,NULL
753661,147001,36987,NULL,NULL
753662,95117,36987,NULL,NULL
753663,147002,36987,NULL,NULL
753664,122833,36987,NULL,NULL
753665,13918,36987,2001-00-00,NULL
753666,6600,36987,NULL,NULL
753667,8395,36987,NULL,NULL
753668,36839,36987,NULL,NULL
753669,147003,36987,NULL,NULL
753672,70480,669,2008-00-00,NULL
753730,117923,34653,NULL,NULL
753836,147003,147012,NULL,1991-00-00
753845,147003,82849,1998-00-00,NULL
753853,147019,147021,NULL,NULL
753854,147019,116072,NULL,NULL
753856,147023,147022,NULL,NULL
753857,147024,147022,NULL,NULL
753859,147024,147026,NULL,NULL
753860,147027,147026,NULL,NULL
753861,147028,147026,NULL,NULL
753862,147029,147026,NULL,NULL
753863,147028,147030,NULL,NULL
753893,147029,147043,2013-05-00,NULL
753923,147052,147022,NULL,NULL
753981,122833,147069,2004-00-00,NULL
753982,122833,82849,2004-00-00,NULL
753983,122833,147070,NULL,NULL
753984,122833,147071,NULL,NULL
753987,147073,147072,2011-00-00,NULL
754002,147073,87518,2010-00-00,2011-00-00
754004,147081,147080,NULL,NULL
754005,60512,147080,NULL,NULL
754006,147082,147080,NULL,NULL
754007,147083,147080,NULL,NULL
754008,147084,147080,NULL,NULL
754009,147085,147080,NULL,NULL
754010,101074,147080,NULL,NULL
754011,17986,147080,NULL,NULL
754012,21473,147080,NULL,NULL
754013,147086,147080,NULL,NULL
754014,47988,147080,NULL,NULL
754015,147087,147080,NULL,NULL
754016,45985,147080,NULL,NULL
754017,147088,147080,NULL,NULL
754513,147104,147078,NULL,NULL
754514,115816,147078,NULL,NULL
754515,147105,147078,NULL,NULL
754516,147106,147078,NULL,NULL
754517,147107,147078,NULL,NULL
754518,147108,147078,NULL,NULL
754629,46562,147109,1993-00-00,NULL
754631,147166,147146,2003-04-14,NULL
754632,147166,147167,NULL,NULL
755470,34845,147226,2009-00-00,NULL
755816,37359,147238,2011-05-00,NULL
755952,147248,147246,NULL,NULL
755953,62060,147249,NULL,NULL
755954,126416,147249,NULL,NULL
756029,86281,147254,NULL,NULL
756291,48252,52230,NULL,NULL
756298,147282,52230,NULL,NULL
756299,147283,52230,NULL,NULL
756300,41796,52230,NULL,NULL
756301,147284,52230,NULL,NULL
756302,101090,52230,NULL,NULL
756303,147285,52230,NULL,NULL
756304,147286,52230,NULL,NULL
756305,46466,52230,NULL,NULL
756306,147287,52230,NULL,NULL
756307,91943,52230,NULL,NULL
756308,147288,52230,NULL,NULL
756321,88014,52230,NULL,NULL
756322,147291,52230,NULL,NULL
756323,147292,52230,NULL,NULL
756324,147293,52230,NULL,NULL
756325,71147,52230,NULL,NULL
756326,147290,15487,NULL,NULL
756429,14923,42347,1987-00-00,NULL
756507,37359,147254,NULL,NULL
756508,147313,147254,NULL,NULL
756510,125535,147254,NULL,NULL
756511,147314,147254,NULL,NULL
756513,147316,147254,NULL,NULL
756514,147317,147254,NULL,NULL
756515,66527,147254,NULL,NULL
756517,59632,147254,NULL,NULL
756518,147319,147254,NULL,NULL
756519,4710,147254,NULL,NULL
756521,147320,147254,NULL,NULL
756524,58503,147254,NULL,NULL
756525,147324,147254,NULL,NULL
756526,147324,147325,NULL,NULL
756627,147341,76514,NULL,NULL
756628,147285,76514,NULL,NULL
756629,147342,76514,NULL,NULL
756630,147343,76514,NULL,NULL
756631,147331,76514,NULL,NULL
756632,147344,76514,NULL,NULL
756633,147345,76514,NULL,NULL
756634,147346,76514,NULL,NULL
756635,147347,76514,NULL,NULL
756636,147348,76514,NULL,NULL
756637,147349,76514,NULL,NULL
756638,87553,76514,NULL,NULL
756639,101031,76514,NULL,NULL
756640,147350,76514,NULL,NULL
756780,147324,147356,NULL,NULL
756782,147324,37018,NULL,NULL
756783,147324,147357,NULL,NULL
756784,147358,147357,NULL,NULL
756789,24436,147362,NULL,NULL
756790,24436,50569,NULL,NULL
756791,24436,118211,NULL,NULL
756798,147366,147365,NULL,NULL
756801,147344,147368,NULL,NULL
756803,33417,147368,NULL,NULL
756804,78605,147368,NULL,NULL
756805,147369,147368,NULL,NULL
756806,147370,147368,NULL,NULL
756807,147371,147368,NULL,NULL
756810,147369,89552,NULL,NULL
756811,147374,89552,NULL,NULL
756812,147372,89552,NULL,NULL
756813,147344,89552,NULL,NULL
756814,130992,89552,NULL,NULL
756815,78605,89552,NULL,NULL
756816,76032,89552,NULL,NULL
756817,147373,89552,NULL,NULL
757319,147393,76800,2014-01-01,NULL
757323,147396,45006,NULL,NULL
757373,67346,147409,NULL,NULL
757423,147406,147400,2002-00-00,2012-00-00
757425,147406,147421,2013-08-01,NULL
757652,147492,147487,1995-00-00,2005-00-00
757808,41942,147517,NULL,NULL
757849,147545,147517,NULL,NULL
757925,147555,147519,NULL,NULL
757926,41942,147519,NULL,NULL
757927,147556,147519,NULL,NULL
757928,147557,147519,NULL,NULL
758155,147614,34122,NULL,NULL
758159,1214,15064,2007-00-00,NULL
758200,13826,43176,NULL,NULL
758303,147636,147632,NULL,NULL
758304,147637,147632,NULL,NULL
758305,147638,147632,NULL,NULL
758306,147639,147632,NULL,NULL
758328,147710,147697,NULL,NULL
758329,147711,147697,NULL,NULL
758330,147712,147697,NULL,NULL
758331,147713,147697,NULL,NULL
758332,147714,147697,NULL,NULL
758333,147715,147697,NULL,NULL
758334,147716,147697,NULL,NULL
758335,147717,147697,NULL,NULL
758336,147718,147697,NULL,NULL
758337,147719,147697,NULL,NULL
758338,147720,147697,NULL,NULL
758339,147721,147697,NULL,NULL
758340,147722,147697,NULL,NULL
758341,147712,147644,NULL,NULL
759386,148382,33429,NULL,NULL
759387,148383,33429,NULL,NULL
759388,148384,33429,NULL,NULL
759389,148385,33429,NULL,NULL
759390,148386,33429,NULL,NULL
759391,148387,33429,NULL,NULL
759392,148388,33429,NULL,NULL
759393,148389,33429,NULL,NULL
759394,148390,33429,NULL,NULL
759395,93181,33429,NULL,NULL
759396,148391,33429,NULL,NULL
759397,71749,33429,NULL,NULL
759398,45713,33429,NULL,NULL
759399,148392,33429,NULL,NULL
759400,148285,33429,NULL,NULL
759401,71670,33429,NULL,NULL
759725,110701,148481,2001-00-00,NULL
759726,2236,44998,NULL,NULL
759894,2237,148572,2012-00-00,NULL
759895,2237,148573,2002-00-00,NULL
759896,2237,148574,NULL,NULL
759899,148576,148577,2009-01-00,NULL
759900,148578,99142,NULL,NULL
759904,148576,148580,1994-09-00,1999-11-00
759910,84439,148586,NULL,NULL
759913,77912,148587,NULL,NULL
759923,148594,148593,NULL,NULL
759924,148595,148593,NULL,NULL
759927,19420,148593,NULL,NULL
759928,148596,148593,NULL,NULL
759961,148608,148606,NULL,NULL
759962,148609,148606,NULL,NULL
759963,148610,148606,NULL,NULL
759964,148611,148606,NULL,NULL
759965,148612,148606,NULL,NULL
759966,148613,148606,NULL,NULL
759967,148614,148606,NULL,NULL
759968,148615,148606,NULL,NULL
759969,148616,148606,NULL,NULL
759970,148617,148606,NULL,NULL
759971,148618,148606,NULL,NULL
759972,148619,148606,NULL,NULL
759973,148620,148606,NULL,NULL
759974,148621,148606,NULL,NULL
759975,2501,20,2014-03-03,NULL
759976,148622,148593,2000-00-00,NULL
759989,148629,148628,NULL,NULL
760009,148640,148593,NULL,NULL
760017,13117,13040,NULL,2013-00-00
760019,148642,148593,2002-00-00,NULL
760032,17445,36772,NULL,NULL
760035,148651,41761,NULL,NULL
760037,13235,36772,NULL,NULL
760039,148652,41761,NULL,NULL
760040,148653,41761,NULL,NULL
760041,148654,41761,NULL,NULL
760042,148655,41761,NULL,NULL
760043,148656,41761,NULL,NULL
760044,148657,41761,NULL,NULL
760045,148658,41761,NULL,NULL
760046,148659,41761,NULL,NULL
760047,121017,41761,NULL,NULL
760048,148660,41761,NULL,NULL
760049,148661,41761,NULL,NULL
760050,148649,41761,NULL,NULL
760051,148662,41761,NULL,NULL
760052,148663,41761,NULL,NULL
760053,148664,41761,NULL,NULL
760054,148665,41761,NULL,NULL
760055,148666,41761,NULL,NULL
760056,148667,41761,NULL,NULL
760057,148668,41761,NULL,NULL
760058,148669,41761,NULL,NULL
760059,148670,41761,NULL,NULL
760060,148671,41761,NULL,NULL
760061,148672,41761,NULL,NULL
760062,135150,41761,NULL,NULL
760063,148673,41761,NULL,NULL
760064,148674,41761,NULL,NULL
760065,148675,41761,NULL,NULL
760066,148676,41761,NULL,NULL
760067,148677,41761,NULL,NULL
760068,148678,41761,NULL,NULL
760069,148679,41761,NULL,NULL
760070,148680,41761,NULL,NULL
760071,148681,41761,NULL,NULL
760072,148682,41761,NULL,NULL
760073,148683,41761,NULL,NULL
760074,148684,41761,NULL,NULL
760075,148685,41761,NULL,NULL
760076,148686,41761,NULL,NULL
760077,148687,41761,NULL,NULL
760078,148689,36772,NULL,NULL
760082,148691,36772,NULL,NULL
760084,101090,76535,NULL,NULL
760085,10445,36772,NULL,NULL
760108,148652,82490,NULL,NULL
760115,148659,85531,NULL,NULL
760119,148695,41761,NULL,NULL
760145,148669,148699,NULL,NULL
760154,148701,148593,NULL,NULL
760171,148703,148593,NULL,NULL
760257,148707,148705,NULL,NULL
760376,148716,148593,NULL,NULL
760683,85932,148784,2003-09-01,NULL
760684,85932,148785,2004-00-00,2007-00-00
760688,148782,130,NULL,NULL
760689,148782,444,NULL,NULL
760690,148782,161,NULL,NULL
760697,70114,148787,1970-00-00,NULL
760754,70114,148790,NULL,NULL
760755,70114,148791,1998-00-00,NULL
760813,3365,103080,NULL,NULL
760902,45243,57777,1999-00-00,2001-00-00
760903,3365,148857,2013-00-00,NULL
760904,95066,148807,NULL,NULL
760905,148941,103080,NULL,NULL
760906,148942,103080,NULL,NULL
760907,148943,103080,NULL,NULL
760908,2039,103080,NULL,NULL
760909,85932,103080,NULL,NULL
760910,148944,103080,NULL,NULL
760911,2039,119,2010-10-00,NULL
761053,148953,40945,1968-00-00,1987-00-00
761054,148953,40945,1968-00-00,1998-00-00
761055,1182,146208,NULL,NULL
761056,1182,89325,NULL,NULL
761059,148957,148958,NULL,NULL
761060,148957,148959,NULL,NULL
761061,148957,148960,NULL,NULL
761063,148957,148961,1982-00-00,NULL
761064,148962,148961,1998-00-00,NULL
761065,148962,148963,NULL,NULL
761066,148964,148963,NULL,NULL
761068,52235,148965,NULL,NULL
761073,148968,148961,1982-12-31,NULL
761074,148969,148961,1982-12-31,NULL
761075,148970,148961,1990-00-00,NULL
761076,148971,148961,1984-00-00,NULL
761077,148972,148961,1986-00-00,NULL
761078,148973,148961,1986-00-00,NULL
761079,148974,148961,NULL,NULL
761080,148975,148961,NULL,NULL
761081,148976,148961,NULL,NULL
761082,148977,148961,NULL,NULL
761083,148978,148961,NULL,NULL
761084,148979,148961,NULL,NULL
761086,148978,148981,2005-00-00,NULL
761091,12557,148982,NULL,NULL
761092,11141,148983,1990-00-00,NULL
761093,11141,148985,2007-00-00,NULL
761094,148978,148984,NULL,NULL
761095,11141,148986,1992-00-00,NULL
761096,11141,148987,2007-00-00,NULL
761097,148978,148988,NULL,NULL
761098,11141,148989,1991-00-00,NULL
761099,11141,148992,1992-00-00,2010-00-00
761100,148991,148984,1988-00-00,NULL
761101,11141,148993,1994-00-00,2006-00-00
761102,11141,148994,1989-00-00,1999-00-00
761244,51055,149000,2002-00-00,NULL
761245,142237,149001,1971-00-00,2010-00-00
761246,82811,149000,2009-00-00,NULL
761247,64539,149000,2009-00-00,NULL
761248,149002,149000,2011-06-00,NULL
761249,149003,149000,2011-09-00,NULL
761250,149004,149000,2012-06-00,NULL
761251,149005,149000,2010-00-00,NULL
761252,149006,149000,2014-01-00,NULL
761280,149009,33405,1931-00-00,1932-00-00
761283,149009,85316,1944-00-00,1950-00-00
761644,149135,127645,NULL,NULL
761645,149136,127645,NULL,NULL
761646,149137,127645,NULL,NULL
761647,149138,127645,NULL,NULL
761648,149139,127645,NULL,NULL
761649,149140,127645,NULL,NULL
761650,149141,127645,NULL,NULL
761651,149142,127645,NULL,NULL
761652,149143,127645,NULL,NULL
761653,149144,127645,NULL,NULL
761654,149145,127645,NULL,NULL
761976,68441,68385,2014-01-01,NULL
761977,68441,137172,NULL,NULL
762047,149264,137172,NULL,NULL
762237,5731,149273,2004-00-00,NULL
762306,63322,149288,2007-04-23,2008-11-00
762307,121883,149289,2000-00-00,NULL
762375,146509,40789,NULL,NULL
762376,92801,40789,NULL,NULL
762377,149321,40789,NULL,NULL
762378,149322,40789,NULL,NULL
762379,149323,40789,NULL,NULL
762380,149324,40789,NULL,NULL
762381,69754,40789,NULL,NULL
762382,5467,40789,NULL,NULL
762383,149325,40789,NULL,NULL
762384,95167,40789,NULL,NULL
762385,149326,40789,NULL,NULL
762386,149327,40789,NULL,NULL
762387,149328,40789,NULL,NULL
762388,149329,40789,NULL,NULL
762389,149330,40789,NULL,NULL
762390,149331,40789,NULL,NULL
762391,3359,40789,NULL,NULL
762392,3464,40789,NULL,NULL
762393,149332,40789,NULL,NULL
762394,149333,40789,NULL,NULL
762395,149334,40789,NULL,NULL
762396,61735,40789,NULL,NULL
762397,78493,40789,NULL,NULL
762398,149335,40789,NULL,NULL
762400,149344,15119,2013-00-00,NULL
762401,149343,15119,2013-11-01,NULL
762530,149397,49934,2013-10-01,NULL
762531,149398,49934,2013-11-01,NULL
762533,80122,613,1995-00-00,2006-00-00
762612,149396,149400,2012-08-00,2014-02-18
762674,79428,149400,2013-03-00,NULL
762675,79428,149464,1993-06-00,NULL
762678,149465,149467,2009-03-12,NULL
762705,149474,89803,1934-00-00,1982-00-00
762708,149474,96490,1934-00-00,1994-00-00
762710,149475,89803,1917-00-00,1917-00-00
762712,149475,76770,1926-00-00,NULL
762714,149475,96490,1926-00-00,NULL
762716,96499,149484,NULL,NULL
762717,96499,149485,NULL,NULL
762718,96499,149486,NULL,NULL
762723,77297,76770,1978-03-00,NULL
762724,77297,79107,1998-00-00,NULL
762761,77297,149495,NULL,NULL
762770,149506,149503,NULL,NULL
762771,149507,149503,NULL,NULL
762779,77297,96498,NULL,NULL
762781,77297,89803,1974-01-00,NULL
762785,77297,149516,1984-06-00,NULL
762947,149540,68045,2014-00-00,NULL
762956,149542,149545,NULL,NULL
763074,142238,149574,NULL,NULL
763079,149578,107603,NULL,NULL
763097,149603,149602,NULL,NULL
763126,13967,18423,2011-00-00,NULL
763141,142253,149650,NULL,NULL
763152,81453,66922,NULL,NULL
763153,149661,149660,NULL,NULL
763154,149662,149660,NULL,NULL
763155,149663,149660,NULL,NULL
763156,63481,149660,NULL,NULL
763157,138813,149660,NULL,NULL
763158,137166,149660,NULL,NULL
763159,149665,149660,NULL,NULL
763160,1747,149660,NULL,NULL
763161,149666,149660,NULL,NULL
763162,7015,149660,NULL,NULL
763163,149667,149660,NULL,NULL
763164,149668,149660,NULL,NULL
763165,138426,149660,NULL,NULL
763166,149669,149660,NULL,NULL
763167,149670,149660,NULL,NULL
763168,4993,149660,NULL,NULL
763169,149671,149660,NULL,NULL
763170,149672,149660,NULL,NULL
763171,149673,149660,NULL,NULL
763172,149674,149660,NULL,NULL
763173,149675,149660,NULL,NULL
763174,88796,149660,NULL,NULL
763175,149676,149660,NULL,NULL
763176,23202,149660,NULL,NULL
763177,149677,149660,NULL,NULL
763178,149678,149660,NULL,NULL
763179,63525,149660,NULL,NULL
763180,3031,149660,NULL,NULL
763181,92972,149660,NULL,NULL
763182,149680,149660,NULL,NULL
763183,149681,149660,NULL,NULL
763184,149682,149660,NULL,NULL
763185,149683,149660,NULL,NULL
763186,4985,149660,NULL,NULL
763187,149684,149660,NULL,NULL
763188,149685,149660,NULL,NULL
763189,149686,149660,NULL,NULL
763190,11980,149660,NULL,NULL
763191,149687,149660,NULL,NULL
763192,149688,149660,NULL,NULL
763193,149689,149660,NULL,NULL
763194,149690,149660,NULL,NULL
763195,149691,149660,NULL,NULL
763196,149692,149660,NULL,NULL
763197,114036,149660,NULL,NULL
763198,57935,149660,NULL,NULL
763199,149694,149660,NULL,NULL
763200,149695,149660,NULL,NULL
763201,149696,149660,NULL,NULL
763202,149697,149660,NULL,NULL
763203,149668,149660,NULL,NULL
763204,149699,149660,NULL,NULL
763209,149706,149660,NULL,NULL
763294,138813,149736,NULL,NULL
763298,149742,149743,NULL,NULL
763300,149744,35975,NULL,NULL
763341,149759,149768,NULL,NULL
763350,149772,70147,NULL,NULL
763362,149780,149778,NULL,NULL
763363,149781,149778,NULL,NULL
763364,149782,149778,NULL,NULL
763365,149783,149778,NULL,NULL
763366,149784,149778,NULL,NULL
763367,98125,149778,NULL,NULL
763368,149785,149778,NULL,NULL
763369,149786,149778,NULL,NULL
763370,98118,149778,NULL,NULL
763371,149787,149778,NULL,NULL
763432,149808,33958,1972-00-00,NULL
763435,73532,87317,2005-00-00,2008-00-00
763437,35409,149829,1994-00-00,2000-00-00
763607,149878,149869,2003-00-00,NULL
763608,147614,149877,1989-00-00,NULL
763609,147614,149879,1995-00-00,2008-00-00
763637,11236,613,NULL,NULL
763638,149887,149886,NULL,NULL
763639,149888,149886,2010-00-00,NULL
763640,149889,149886,2005-00-00,NULL
763643,149892,149886,2011-12-00,NULL
763644,149893,149886,2013-08-01,NULL
763645,149894,149886,2010-04-00,NULL
763646,119488,149886,2012-08-00,NULL
763647,89037,149886,2006-08-00,NULL
763648,6388,149886,2014-03-00,NULL
763686,149902,149901,NULL,NULL
763687,149903,149901,NULL,NULL
763688,98478,149901,NULL,NULL
763689,98505,149901,NULL,NULL
763690,149904,149901,NULL,NULL
763691,86645,149901,NULL,NULL
763692,149905,149901,NULL,NULL
763693,91024,149901,NULL,NULL
763694,4063,149901,NULL,NULL
763695,149906,149901,NULL,NULL
763696,149907,149901,NULL,NULL
763697,149908,149901,NULL,NULL
763698,149909,149901,NULL,NULL
763699,149910,149901,NULL,NULL
763700,149911,149901,NULL,NULL
763718,149904,100988,2011-00-00,NULL
763719,149904,149912,NULL,NULL
763732,149914,149915,NULL,NULL
763733,70983,33981,2013-01-01,NULL
763842,1946,149949,NULL,NULL
763843,115303,149951,NULL,NULL
763844,149950,34254,1986-07-01,NULL
763846,149952,75768,NULL,NULL
763847,149952,34254,1995-00-00,NULL
763869,95062,126466,NULL,NULL
763923,73385,14924,2010-00-00,NULL
764065,149979,88693,NULL,NULL
764066,90142,88693,NULL,NULL
764067,149980,88693,NULL,NULL
764068,149981,88693,NULL,NULL
764069,149982,88693,NULL,NULL
764070,149983,88693,NULL,NULL
764071,149984,88693,NULL,NULL
764072,166744,88693,NULL,NULL
764073,149986,88693,NULL,NULL
764074,149987,88693,NULL,NULL
764075,149988,88693,NULL,NULL
764076,149989,88693,NULL,NULL
764083,149990,76482,NULL,NULL
764084,70212,76482,NULL,NULL
764085,149991,76482,NULL,NULL
764086,149992,76482,NULL,NULL
764087,149993,76482,NULL,NULL
764088,149994,76482,NULL,NULL
764089,149995,76482,NULL,NULL
764090,149996,76482,NULL,NULL
764092,149998,76482,NULL,NULL
